04/05/2011,"28,38"
05/05/2011,"28,44"
06/05/2011,"28,20"
09/05/2011,"28,19"
10/05/2011,"28,28"
11/05/2011,"28,16"
12/05/2011,"28,06"
13/05/2011,"28,14"
16/05/2011,"28,42"
17/05/2011,"28,66"
18/05/2011,"28,45"
19/05/2011,"28,61"
20/05/2011,"28,51"
23/05/2011,"28,88"
24/05/2011,"29,19"
25/05/2011,"29,27"
26/05/2011,"29,22"
27/05/2011,"29,57"
30/05/2011,"29,51"
31/05/2011,"29,80"
01/06/2011,"29,89"
02/06/2011,"30,25"
03/06/2011,"30,30"
06/06/2011,"30,65"
07/06/2011,"30,87"
08/06/2011,"31,02"
09/06/2011,"31,24"
10/06/2011,"31,33"
13/06/2011,"31,19"
14/06/2011,"31,22"
15/06/2011,"31,37"
16/06/2011,"31,20"
17/06/2011,"31,21"
20/06/2011,"31,01"
21/06/2011,"30,72"
22/06/2011,"30,43"
24/06/2011,"30,55"
27/06/2011,"30,23"
28/06/2011,"30,02"
29/06/2011,"30,33"
30/06/2011,"30,64"
01/07/2011,"31,08"
04/07/2011,"30,73"
05/07/2011,"30,92"
06/07/2011,"30,98"
07/07/2011,"30,86"
08/07/2011,"30,67"
11/07/2011,"30,30"
12/07/2011,"30,31"
13/07/2011,"30,23"
14/07/2011,"29,85"
15/07/2011,"29,97"
18/07/2011,"29,86"
19/07/2011,"29,71"
20/07/2011,"30,08"
21/07/2011,"30,13"
22/07/2011,"30,30"
25/07/2011,"30,14"
26/07/2011,"30,06"
27/07/2011,"30,13"
28/07/2011,"30,00"
29/07/2011,"30,17"
01/08/2011,"29,92"
02/08/2011,"30,00"
03/08/2011,"30,23"
04/08/2011,"30,14"
05/08/2011,"30,11"
08/08/2011,"30,18"
09/08/2011,"30,20"
10/08/2011,"30,13"
11/08/2011,"30,00"
12/08/2011,"29,88"
15/08/2011,"30,05"
16/08/2011,"30,11"
17/08/2011,"30,30"
18/08/2011,"30,06"
19/08/2011,"30,01"
22/08/2011,"30,02"
23/08/2011,"30,04"
24/08/2011,"30,10"
25/08/2011,"30,34"
26/08/2011,"30,55"
29/08/2011,"30,48"
30/08/2011,"30,75"
31/08/2011,"31,01"
01/09/2011,"31,17"
02/09/2011,"31,25"
05/09/2011,"31,33"
06/09/2011,"31,54"
08/09/2011,"31,61"
09/09/2011,"31,67"
12/09/2011,"31,72"
13/09/2011,"31,54"
14/09/2011,"31,83"
15/09/2011,"31,95"
16/09/2011,"32,35"
19/09/2011,"32,13"
20/09/2011,"32,40"
21/09/2011,"32,24"
22/09/2011,"32,47"
23/09/2011,"32,27"
26/09/2011,"32,36"
27/09/2011,"32,40"
28/09/2011,"32,33"
29/09/2011,"31,99"
30/09/2011,"31,75"
03/10/2011,"31,74"
04/10/2011,"31,62"
05/10/2011,"31,51"
06/10/2011,"31,04"
07/10/2011,"31,37"
10/10/2011,"31,41"
11/10/2011,"31,25"
13/10/2011,"30,97"
14/10/2011,"30,78"
17/10/2011,"29,97"
18/10/2011,"29,92"
19/10/2011,"29,89"
20/10/2011,"29,64"
21/10/2011,"29,89"
24/10/2011,"30,12"
25/10/2011,"30,52"
26/10/2011,"30,76"
27/10/2011,"30,76"
28/10/2011,"30,74"
31/10/2011,"31,08"
01/11/2011,"30,79"
03/11/2011,"30,75"
04/11/2011,"31,06"
07/11/2011,"31,09"
08/11/2011,"31,27"
09/11/2011,"31,18"
10/11/2011,"31,12"
11/11/2011,"30,85"
14/11/2011,"30,87"
16/11/2011,"30,68"
17/11/2011,"30,17"
18/11/2011,"29,99"
21/11/2011,"29,78"
22/11/2011,"29,00"
23/11/2011,"28,77"
24/11/2011,"28,04"
25/11/2011,"27,40"
28/11/2011,"27,27"
29/11/2011,"28,23"
30/11/2011,"27,91"
01/12/2011,"27,83"
02/12/2011,"27,45"
05/12/2011,"27,27"
06/12/2011,"27,61"
07/12/2011,"27,62"
08/12/2011,"27,26"
